frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp,x_gt,z_gt
1976,238.31811038755612,850.696742324693,240.0215539730027,850.5961319129805,232.05189349665133,833.0447512189146,232.99269365452872,832.5061956162259,235.2886,841.9323
1977,237.39680982284895,851.1723186534255,239.09338097642078,851.0757185545159,231.18549110428643,833.4914378016401,232.10802993999323,832.9655715219981,234.4774,842.3392
1978,236.49499817251393,851.6440928044552,238.18091558337167,851.5513808628159,230.3330817573515,833.9360727960948,231.23446153039177,833.4218276602619,233.6903,842.7429
1979,235.60435796977987,852.1127950073563,237.2818624402453,852.024687998934,229.48906237735267,834.3807483358626,230.37000308993743,833.8775689475533,232.9269,843.1405
1980,234.74188166120274,852.571562585249,236.4147534667552,852.4856065739696,228.66596805029883,834.8176240616483,229.53351360060736,834.3210841897239,232.1936,843.5287
1981,233.9048302198005,853.0186577243011,235.56842787417764,852.9330552734419,227.85356447584823,835.2536769238186,228.70929206287198,834.7628837354305,231.4726,843.9045
1982,233.10057767448282,853.45102606163,234.7508510344433,853.3673539862402,227.0615749463434,835.6798081047482,227.9105240051208,835.1916174310247,230.7758,844.2762
1983,232.30872930334837,853.8761451553497,233.93813854186502,853.8008732098865,226.2891337111958,836.0932277242307,227.1328043854866,835.6067324621935,230.0934,844.6393
1984,231.52809921481494,854.2932720269955,233.13676179252727,854.2276280433861,225.53457740260035,836.4946286309789,226.36663289840703,836.0119363821067,229.4323,844.989
1985,230.7622272835113,854.6960974505154,232.34528000993427,854.6425500666738,224.79670740326432,836.8806590856743,225.6102103138507,836.4048887915262,228.7884,845.3182
1986,230.02639042039075,855.072692097961,231.58482724263195,855.0308875749445,224.07661558283675,837.2481977534609,224.8641248473267,836.784438610416,228.1646,845.6333
1987,229.30472957354635,855.4292011621487,230.84949793171884,855.394802564398,223.36945782099127,837.5976074708689,224.14145481658818,837.1407385654587,227.5476,845.9295
1988,228.6006126708875,855.764125690057,230.13404143269548,855.7325448280515,222.68216894158573,837.9191620859699,223.43655868178655,837.4716830302613,226.9412,846.2152
1989,227.90874939883568,856.0752546938879,229.43529960172754,856.0445239349101,222.00648289269625,838.2171047773862,222.74633108607512,837.7772369178924,226.3397,846.4875
1990,227.24172682006667,856.3532170313554,228.7499749581281,856.329753676241,221.33758631685956,838.4926808250145,222.0633664574809,838.0598392383472,225.7346,846.7158
1991,226.58895686129952,856.6000958990205,228.0706400021311,856.5884534338924,220.67175259229228,838.7440979906842,221.3782204252108,838.3201086454828,225.1385,846.9498
1992,225.9712285964035,856.8117616958914,227.4157672453332,856.8155451758779,220.0359346759107,838.9606514625515,220.71879129546295,838.5455047508691,224.5598,847.1486
1993,225.3519959502999,856.9996502821059,226.7643140689468,857.0153917757473,219.40938887111463,839.148640651597,220.06430460818277,838.7442249347098,223.9772,847.2958
1994,224.73964271672983,857.1592885435609,226.12446916826713,857.1851612570757,218.7828564884585,839.3103826790754,219.41363297561782,838.9156291446553,223.4159,847.4606
1995,224.13740419483094,857.2900989403308,225.49818063672197,857.3244631473477,218.16595404546183,839.4425833983195,218.77852889152788,839.054882339023,222.8629,847.6111
1996,223.54168602093935,857.3900583850201,224.88014279641266,857.4318468457228,217.55814318141475,839.5432351155133,218.15733875680144,839.1606727628663,222.2901,847.6609
1997,222.95258973854888,857.4585511250824,224.26767194924653,857.507523319224,216.96167076751647,839.6092536914169,217.54409220213898,839.2325104623823,221.7286,847.7623
1998,222.36855720498377,857.4942069782907,223.66035365488614,857.5491864014163,216.38017899313675,839.6400997412139,216.9416039449986,839.2698025466588,221.16,847.8532
1999,221.78911655463057,857.4960474493023,223.055667831699,857.556889904223,215.80835361569714,839.6370840259111,216.348540400842,839.2712605882857,220.5503,847.7832
2000,221.21445024092654,857.4640156960339,222.45707986042044,857.52807916072,215.24377210090367,839.5981170761492,215.76306433411463,839.2349589778452,219.9659,847.8177
2001,220.64021059543455,857.3948569151261,221.86218993152846,857.4598006026866,214.68903009961636,839.5221642589798,215.18278256262795,839.1602358272013,219.3436,847.6509
2002,220.0688485353186,857.2870100397547,221.27527824994743,857.3522258847933,214.13913124366246,839.4086415489774,214.61033319832322,839.0470577428692,218.7663,847.6082
2003,219.5025670814652,857.1414039238556,220.6982234183214,857.2062887948305,213.59188957593128,839.2581923208792,214.04534545666516,838.8969421064227,218.1961,847.5362
2004,218.9448469848252,856.9584606239124,220.1331405673448,857.0236197711145,213.05440637432338,839.0723964439179,213.49391914625605,838.7110214058332,217.6137,847.2288
2005,218.39863883380656,856.7383200840748,219.5817372338947,856.8035118956859,212.5264104766528,838.8501795953515,212.95588192674873,838.4893561495575,217.0736,847.0592
2006,217.86751873952164,856.4812227882127,219.04613759511227,856.547005729635,212.0066195473885,838.5921772667418,212.42938180184876,838.2328728722475,216.5415,846.858
2007,217.35225556921165,856.1899820914085,218.52669718052144,856.2571998829618,211.49940237241987,838.3008736796046,211.9171288462181,837.9425179582377,215.9832,846.459
2008,216.85429429849853,855.8666247766254,218.02521531646772,855.9344936998693,211.00646161174174,837.9768486586358,211.42105120105813,837.6188503590657,215.4817,846.1876
2009,216.376743168221,855.5123981551337,217.54519844503957,855.5797422471618,210.53254243734088,837.620446653369,210.94619019388333,837.261076106916,215.0031,845.8716
2010,215.91945066094934,855.1279333308198,217.08621448122707,855.1948937274565,210.07764316375852,837.2344050911029,210.48996603267264,836.8742546678388,214.4966,845.3767
2011,215.48081019068732,854.7129900232997,216.64465864964805,854.7788806926467,209.6427275979223,836.820977479027,210.05614546978774,836.4620693846468,214.0429,844.9932
2012,215.0614493717566,854.2718522561186,216.22382891118917,854.3371737758064,209.22692859496019,836.382146407593,209.64315855644608,836.0258238395427,213.5806,844.4615
2013,214.65811572533107,853.8049528995493,215.81991825422023,853.8691500997503,208.8291070494892,835.9190152050758,209.24647350146225,835.5641687759439,213.1663,844.0156
2014,214.27174772822036,853.3147256452123,215.43288488379739,853.3788776762167,208.45120466815536,835.4371876010778,208.86967689157592,835.0843604698886,212.765,843.5395
2015,213.90294559516295,852.8036287258948,215.0647332197044,852.8696353842281,208.08969200255203,834.9354808328848,208.508192252687,834.583743731087,212.3594,842.9708
2016,213.55063127735252,852.2731401093472,214.71554435202623,852.3424521187786,207.74256594950438,834.4178898785163,208.1632893451906,834.0660985574203,211.9896,842.443
2017,213.2151190328389,851.7229928980082,214.38495657080722,851.7983200480214,207.41233942010848,833.8819791241258,207.83514367662914,833.5309832079442,211.6165,841.834
2018,212.89854154716292,851.1594808973191,214.0713353675798,851.2392117838407,207.09841460011327,833.3270896589504,207.52386544617178,832.9777332264093,211.2731,841.2617
2019,212.5974600667983,850.5750065602309,213.77257711986445,850.6591178398936,206.80102604083737,832.7523732633889,207.22989265767598,832.4063499755789,210.9425,840.6735
2020,212.31338219398586,849.973906234931,213.48923150879307,850.0598111454182,206.5232905249576,832.1623533369616,206.95499680370298,831.8177714462107,210.6138,840.0101
2021,212.0458195086124,849.3548202046936,213.22150276900285,849.441702770126,206.26327342957524,831.5559798167011,206.69916020353324,831.2166272304055,210.3137,839.3722
2022,211.79170692266416,848.7135864926825,212.967954247598,848.8017460266337,206.02101131306415,830.9371967758431,206.46018519695673,830.6034536912865,210.0152,838.6687
2023,211.55061756716285,848.0575904905495,212.72988893015867,848.1507586678624,205.7942489850079,830.3063582162944,206.23611788050184,829.9797253497833,209.7365,837.9676
2024,211.3171966145699,847.3795959035925,212.5005586128625,847.4786819995953,205.5798110050213,829.6640724095325,206.02379929825713,829.3451055630094,209.4578,837.246
2025,211.09096407581993,846.6808507818687,212.2778166236475,846.7886812874606,205.37119067511247,829.0027324622293,205.81419774360296,828.6859573260934,209.1771,836.4923
2026,210.87195342471617,845.9645775389035,212.06198651823524,846.0813585049748,205.16754385092614,828.3234283567431,205.60852915319182,828.0068936539234,208.9143,835.7411
2027,210.65992950209514,845.2319477806541,211.85297000765155,845.3591689328915,204.96707575961472,827.6247432017265,205.40694516168492,827.3071932450146,208.6599,834.9662
2028,210.45323786754534,844.48628300612,211.6488514527775,844.624807398688,204.76473207551757,826.9122207475681,205.20327403249206,826.5984523678628,208.4201,834.2034
2029,210.25184539540209,843.7311024974374,211.45133093896962,843.8817485057068,204.56363248563585,826.1827701844497,205.00446952436843,825.8788849486599,208.1725,833.4173
2030,210.05287129685698,842.9616917660339,211.258511910231,843.1308321298804,204.36089621686588,825.4375865493487,204.80744754853657,825.1505459762693,207.9281,832.5956
2031,209.85793082649883,842.187620091483,211.069977477945,842.3728694657682,204.1548486986448,824.6793588601334,204.61004824313707,824.4149536431464,207.6853,831.7566
2032,209.66217491384913,841.3982255125455,210.87795243366136,841.5940826079666,203.94747178421304,823.9118233875739,204.4104115512799,823.6632586369794,207.446,830.9013
2033,209.4656590623641,840.5963494020278,210.68488799028788,840.7987851697745,203.73340757007708,823.1446508172879,204.2028709052805,822.9110661805048,207.2049,830.0402
2034,209.26538557295538,839.7842921501046,210.48869241774614,839.9930131376756,203.51001102003946,822.3781425197035,203.98700579113853,822.1546977778694,206.9664,829.1695
2035,209.06232809817158,838.9625725361262,210.28951165524,839.1771963019874,203.27489056361074,821.6066879525026,203.75392717897316,821.3922477929387,206.7251,828.29
2036,208.85516075383978,838.1292794241057,210.08763202282094,838.3533603870052,203.03393158483289,820.8285251546581,203.52106455368656,820.62080916454,206.4825,827.4002
2037,208.64238300288275,837.2786545611411,209.8802408020804,837.5145974677899,202.79321231644565,820.0466100025808,203.2940395458572,819.8467052835394,206.2349,826.4996
2038,208.42543422653344,836.4093477301317,209.6705789340602,836.6603064125961,202.55380396522483,819.260175683489,203.07098204218258,819.068238111506,205.9867,825.5841
2039,208.2067928174264,835.5291748991999,209.4567219510835,835.7913990044965,202.3131309189493,818.4587184345165,202.84654635171918,818.2633823598941,205.7386,824.6565
2040,207.98680131238945,834.6483796124686,209.2416581971693,834.9211729024397,202.0755496016543,817.6398054451782,202.62074645344194,817.4425166605864,205.4913,823.7278
2041,207.76211428179386,833.7491582382919,209.02068124107228,834.0319029248607,201.8361048527077,816.797031493291,202.3871638306002,816.5998531326609,205.2398,822.787
2042,207.5334563835706,832.8364366103967,208.79582946702817,833.1308112767836,201.60306683530857,815.9335622155666,202.14863646489644,815.7397600537512,204.985,821.8365
2043,207.30010406873566,831.9086140991458,208.56696268601024,832.218581457304,201.36892981424305,815.053520457428,201.90999708296982,814.8679144788215,204.7269,820.8729
2044,207.065512581722,830.977702403119,208.33549214713116,831.302356125444,201.1324137367832,814.1577802231079,201.67423211614616,813.9892356648214,204.47,819.9051
2045,206.82838061071268,830.0402338535222,208.10333142392585,830.3790759342793,200.89027150472944,813.2357932143144,201.43663410126544,813.0923286822386,204.2129,818.9292
2046,206.58825985037737,829.0915011990381,207.86780469018612,829.4408362216172,200.64462103733104,812.3034010191836,201.19616806477944,812.1797716077444,203.9601,817.9473
2047,206.34346253439605,828.1278083184874,207.62758226054456,828.488824776444,200.39608243301183,811.3666766995174,200.95218449815997,811.2616436874148,203.7018,816.9553
2048,206.09805640394148,827.1598744097112,207.38630586020716,827.5313400107609,200.147842387799,810.4207515652325,200.70519555821582,810.3312469426844,203.4466,815.9565
2049,205.85030977213265,826.1788488283162,207.14234850320122,826.5583198939746,199.89841509760524,809.463450487518,200.45466333538502,809.386016821361,203.1887,814.9445
2050,205.60331809554856,825.1965467821998,206.89902817885502,825.5849103886833,199.65001085966915,808.504614446122,200.20765094064666,808.44202871067,202.9251,813.926
2051,205.3541903408516,824.2000713000457,206.65312672905344,824.5997374191091,199.3960336571434,807.5256150509241,199.9574751862098,807.477342663549,202.6577,812.8921
2052,205.10264844860816,823.1954442389227,206.4060622351117,823.6091209021772,199.14003794209435,806.5388157014185,199.70555999659814,806.4999442983446,202.3877,811.853
2053,204.84984605028507,822.1813750440007,206.15665987020702,822.6050160220296,198.88375872954057,805.5450834699918,199.4530867287534,805.514477022525,202.1157,810.8079
2054,204.59836031634714,821.1591363166848,205.90751224684962,821.5904308964409,198.62683703781224,804.5359594365774,199.19895610657633,804.5180013211642,201.8378,809.7525
2055,204.35000240660273,820.1301058592375,205.66266964366486,820.5710849246182,198.36930075532763,803.5203909276291,198.9421806874253,803.5136486777313,201.5571,808.685
2056,204.09884816542916,819.091377646344,205.412865968249,819.5388799365397,198.11177400876798,802.4930262188632,198.68477177436426,802.496511145717,201.2769,807.6122
2057,203.84430623414102,818.0393707954689,205.15861171493634,818.4943228724401,197.85032764352798,801.4486222566467,198.42524494213706,801.4661338300837,200.9921,806.5324
2058,203.5875815152997,816.9788403918004,204.90153081137697,817.4428593240239,197.58981154969527,800.4010500453719,198.16698655453544,800.4303485105783,200.707,805.4467
2059,203.3260485365249,815.9065476854926,204.6392257546394,816.3831021126705,197.32755166132208,799.3462393826171,197.906587357066,799.3862952595706,200.4212,804.3574
